======================================================================
  SMART TRAFFIC JUNCTION SYSTEM — SIMULATION RESULTS
======================================================================
  Run started : 2026-04-15 17:57:38
  Run ended   : 2026-04-15 18:20:06
  Model       : models\best_model_2.zip
  Config      : simulation\junction.sumocfg
======================================================================

SUMMARY
----------------------------------------
  Total steps          : 111
  Total reward         : 3263.77
  Average reward/step  : 29.40
  Best  reward (step)  : 43.23  (step 35)
  Worst reward (step)  : -1.12  (step 9)
  Max pressure overrides: 18 steps (16.2%)

  Average queue lengths:
    North : 4.36  (peak 12)
    South : 3.17  (peak 12)
    East  : 3.58  (peak 12)
    West  : 3.14  (peak 12)

  Mode breakdown:
    AI Controlled       : 111 steps (100.0%)

PER-STEP LOG
--------------------------------------------------------------------------------
 Step  Mode               Action          Dur    N    S    E    W     Reward
--------------------------------------------------------------------------------
    1  AI Controlled      EAST-WEST       30s    0    0    0    0      -0.60
    2  AI Controlled      NORTH-SOUTH     30s    1    1    0    0       2.97
    3  AI Controlled      EAST-WEST       30s    4    0    3    1       7.40
    4  AI Controlled      EAST-WEST       30s    4    1    3    1       4.00
    5  AI Controlled      EAST-WEST       30s    4    0    3    1      -1.03
    6  AI Controlled      EAST-WEST       30s    0    1    2    2       7.48
    7  AI Controlled      NORTH-SOUTH     30s    1    1    0    0       3.40
    8  AI Controlled      NORTH-SOUTH     30s    0    1    1    1       4.00
    9  AI Controlled      EAST-WEST       30s    2    0    3    0      -1.12
   10  AI Controlled      NORTH-SOUTH     30s    2    3    0    0       7.40
   11  AI Controlled      EAST-WEST       30s    3    0    3    1       2.97
   12  AI Controlled      NORTH-SOUTH     30s    2    2    0    0       7.40
   13  AI Controlled      EAST-WEST       30s    0    0    1    1       3.40
   14  AI Controlled      EAST-WEST       30s    3    1    2    2       3.57
   15  AI Controlled      EAST-WEST       30s    0    1    1    1      -1.12
   16  AI Controlled      EAST-WEST       30s    5    0    4    2       7.40
   17  AI Controlled      EAST-WEST       30s    5    1    3    2       4.00
   18  AI Controlled      EAST-WEST       30s    3    1    2    1      -1.03
   19  AI Controlled      EAST-WEST       30s    4    0    3    1       5.17
   20  AI Controlled      NORTH-SOUTH     30s    4    5    3    1      19.53
   21  AI Controlled      EAST-WEST       30s    5    0    3    1      35.18
   22  AI Controlled      NORTH-SOUTH     30s    2   10    1    3      32.95
   23  AI Controlled      EAST-WEST       30s   10    2    2    6      32.91
   24  AI Controlled      NORTH-SOUTH     30s    3   12    3    0      38.40
   25  AI Controlled      EAST-WEST       30s    9    2    4    7      35.40
   26  AI Controlled      NORTH-SOUTH     30s    2    8    2    0      35.70
   27  AI Controlled      EAST-WEST       30s    4    0    2    1      30.27
   28  AI Controlled      NORTH-SOUTH     30s    8    1    2    4      28.80
   29  AI Controlled      EAST-WEST       30s    3    1    3    2      36.49
   30  AI Controlled      NORTH-SOUTH     30s    6    1    2    3      32.20
   31  AI Controlled      EAST-WEST       30s    6    1    6    4      36.92
   32  AI Controlled      NORTH-SOUTH     30s    6    1    4    5      38.38
   33  AI Controlled      EAST-WEST       30s    5    1    3    2      28.43
   34  AI Controlled      NORTH-SOUTH     30s    5    1    3    2      31.90
   35  AI Controlled      EAST-WEST       30s    3    0    3    3      43.23
   36  AI Controlled      NORTH-SOUTH     30s    4    8    4    2      32.33
   37  AI Controlled      EAST-WEST       30s    7    3    4    2      35.10
   38  AI Controlled      NORTH-SOUTH     30s    5    1    4    3      33.76
   39  AI Controlled      EAST-WEST       30s    0    4   10    2      29.50
   40  AI Controlled      NORTH-SOUTH     30s    2    7    3    0      32.41
   41  AI Controlled      EAST-WEST       30s    1    0   11   10      42.93
   42  AI Controlled      NORTH-SOUTH     30s    9    9    0    0      35.32
   43  AI Controlled      EAST-WEST       30s    0    0    7   10      31.30
   44  AI Controlled      NORTH-SOUTH     30s    8    9    0    1      29.15
   45  AI Controlled      EAST-WEST       30s    3    1    2   10      37.58
   46  AI Controlled      NORTH-SOUTH     30s    7    1    2    4      37.82
   47  AI Controlled      EAST-WEST       30s    5    0    3    3      29.73
   48  AI Controlled      NORTH-SOUTH     30s    8    4    4    3      34.07
   49  AI Controlled      EAST-WEST       30s    1    8    4    3      34.72
   50  AI Controlled      NORTH-SOUTH     30s    9    3    1    2      39.18
   51  AI Controlled      EAST-WEST       30s    0    2    9    9      34.72
   52  AI Controlled      NORTH-SOUTH     30s    9    4    0    0      35.23
   53  AI Controlled      EAST-WEST       30s    0    1    9    8      33.89
   54  AI Controlled      NORTH-SOUTH     30s    8   10    1    0      34.92
   55  AI Controlled      EAST-WEST       30s    1    3   10    9      35.09
   56  AI Controlled      NORTH-SOUTH     30s   11    9    0    0      37.12
   57  AI Controlled      EAST-WEST       30s    0    2   12    9      32.70
   58  AI Controlled      NORTH-SOUTH     30s    2    8    1    1      34.70
   59  AI Controlled      EAST-WEST       30s    8    1    5    3      39.67
   60  AI Controlled      NORTH-SOUTH     30s    8    2    6    3      38.18
   61  AI Controlled      EAST-WEST       30s    6    1    5    4      32.70
   62  AI Controlled      NORTH-SOUTH     30s    2    5    1    2      37.58
   63  AI Controlled      EAST-WEST       30s    1    8    4    1      39.88
   64  AI Controlled      NORTH-SOUTH     30s   10    2    0    1      33.98
   65  AI Controlled      EAST-WEST       30s    1    0   10    8      31.65
   66  AI Controlled      NORTH-SOUTH     30s   12    3    0    0      40.78
   67  AI Controlled      EAST-WEST       30s    0    2    7    9      31.70
   68  AI Controlled      NORTH-SOUTH     30s   11    2    0    0      33.45
   69  AI Controlled      EAST-WEST       30s    0    1   11   10      36.24
   70  AI Controlled      NORTH-SOUTH     30s    8    9    0    0      32.55
   71  AI Controlled      EAST-WEST       30s   10    2    5    3      32.58
   72  AI Controlled      NORTH-SOUTH     30s    8    4    6    5      43.10
   73  AI Controlled      EAST-WEST       30s    5    1    2    1      32.25
   74  AI Controlled      NORTH-SOUTH     30s    4    1    5    3      30.53
   75  AI Controlled      EAST-WEST       30s    7    0    2    3      38.03
   76  AI Controlled      NORTH-SOUTH     30s    7    8    4    1      29.32
   77  AI Controlled      EAST-WEST       30s    5    1    4    3      40.10
   78  AI Controlled      NORTH-SOUTH     30s    4    1    5    5      34.11
   79  AI Controlled      EAST-WEST       30s    0    6    1    1      36.27
   80  AI Controlled      NORTH-SOUTH     30s    1    9    3    3      32.80
   81  AI Controlled      EAST-WEST       30s    3    8    3    3      33.51
   82  AI Controlled      NORTH-SOUTH     30s   12    2    0    2      35.15
   83  AI Controlled      EAST-WEST       30s    0    4    2    3      32.03
   84  AI Controlled      NORTH-SOUTH     30s   10    3    0    2      29.95
   85  AI Controlled      EAST-WEST       30s    0    4    8   11      34.00
   86  AI Controlled      NORTH-SOUTH     30s   10    5    3    1      36.33
   87  AI Controlled      EAST-WEST       30s    1    5    9    3      40.18
   88  AI Controlled      NORTH-SOUTH     30s   10    6    1    4      36.96
   89  AI Controlled      EAST-WEST       30s    2    7    4    2      35.62
   90  AI Controlled      NORTH-SOUTH     30s    7    1    0    0      30.13
   91  AI Controlled      EAST-WEST       30s    1    2   10    7      28.90
   92  AI Controlled      NORTH-SOUTH     30s   10    1    0    0      40.72
   93  AI Controlled      EAST-WEST       30s    0    1    9    9      35.15
   94  AI Controlled      NORTH-SOUTH     30s   11    6    3    3      41.92
   95  AI Controlled      EAST-WEST       30s    1    7    4    3      40.40
