======================================================================
  SMART TRAFFIC JUNCTION SYSTEM — SIMULATION RESULTS
======================================================================
  Run started : 2026-04-15 18:53:12
  Run ended   : 2026-04-15 19:26:53
  Model       : models\best_model_2.zip
  Config      : simulation\junction.sumocfg
======================================================================

SUMMARY
----------------------------------------
  Total steps          : 113
  Total reward         : 3423.53
  Average reward/step  : 30.30
  Best  reward (step)  : 48.00  (step 19)
  Worst reward (step)  : -16.80  (step 41)
  Max pressure overrides: 39 steps (34.5%)

  Average queue lengths:
    North : 4.05  (peak 12)
    South : 3.01  (peak 13)
    East  : 3.44  (peak 13)
    West  : 3.27  (peak 13)

  Mode breakdown:
    AI Controlled       : 113 steps (100.0%)

PER-STEP LOG
--------------------------------------------------------------------------------
 Step  Mode               Action          Dur    N    S    E    W     Reward
--------------------------------------------------------------------------------
    1  AI Controlled      EAST-WEST       30s    2    5    4    0      -0.60
    2  AI Controlled      NORTH-SOUTH     30s    1    5    1    1       3.57
    3  AI Controlled      NORTH-SOUTH     30s    2    3    1    1       3.40
    4  AI Controlled      EAST-WEST       30s    4    1    3    1      -1.20
    5  AI Controlled      NORTH-SOUTH     30s    2    2    0    0       7.57
    6  AI Controlled      EAST-WEST       30s    0    0    1    1       3.40
    7  AI Controlled      NORTH-SOUTH     30s    1    1    0    0       0.05
    8  AI Controlled      EAST-WEST       30s   10    1    2    4      27.10
    9  AI Controlled      NORTH-SOUTH     30s    9    4    0    0      35.18
   10  AI Controlled      EAST-WEST       30s    0    2    9    9      37.94
   11  AI Controlled      NORTH-SOUTH     30s    6    1    5    2      27.49
   12  AI Controlled      EAST-WEST       30s    6    2    2    1      39.48
   13  AI Controlled      NORTH-SOUTH     30s    7    2    0    0      31.27
   14  AI Controlled      EAST-WEST       30s    0    0   11    9      38.58
   15  AI Controlled      NORTH-SOUTH     30s    4    7    4    3      31.57
   16  AI Controlled      EAST-WEST        5s    0    1    2    1      15.41
   17  AI Controlled      EAST-WEST       30s    0    2    4    6      12.03
   18  AI Controlled      NORTH-SOUTH     30s   10    1    0    0      40.34
   19  AI Controlled      EAST-WEST       30s    0    6    2    3      48.00
   20  AI Controlled      NORTH-SOUTH     30s    7    1    0    0      28.89
   21  AI Controlled      EAST-WEST       30s    4    0    3    1      31.78
   22  AI Controlled      NORTH-SOUTH     30s    8    3    0    2      26.51
   23  AI Controlled      EAST-WEST       30s    3    0    2    8      31.35
   24  AI Controlled      NORTH-SOUTH     30s    3    8    3    1      36.30
   25  AI Controlled      EAST-WEST       30s    0    5    7    7      31.18
   26  AI Controlled      NORTH-SOUTH     30s    3    1    0    2      35.27
   27  AI Controlled      EAST-WEST       30s   10    2    1    4      28.76
   28  AI Controlled      NORTH-SOUTH     30s    7    7    2    5      34.23
   29  AI Controlled      EAST-WEST       30s    7    1    6    4      33.27
   30  AI Controlled      NORTH-SOUTH     30s    6    6    3    2      30.87
   31  AI Controlled      EAST-WEST       30s    0    2    9   10      39.70
   32  AI Controlled      NORTH-SOUTH     30s    8    8    0    0      28.89
   33  AI Controlled      EAST-WEST       30s    0    1    8    8      31.40
   34  AI Controlled      NORTH-SOUTH     30s    9    3    2    2      36.66
   35  AI Controlled      EAST-WEST       30s    0    1    8    9      34.15
   36  AI Controlled      NORTH-SOUTH     30s    4    9    3    2      34.15
   37  AI Controlled      EAST-WEST       30s    3    0    2    9      33.10
   38  AI Controlled      NORTH-SOUTH     30s    3    1    3    2      34.15
   39  AI Controlled      EAST-WEST       30s    0    0    8    8      36.60
   40  AI Controlled      NORTH-SOUTH     15s    2    6    0    1      34.44
   41  AI Controlled      NORTH-SOUTH     30s    0    2    0    0     -16.80
   42  AI Controlled      EAST-WEST       30s    8    1    3    4      35.78
   43  AI Controlled      NORTH-SOUTH     30s    6    2    5    1      47.18
