======================================================================
  SMART TRAFFIC JUNCTION SYSTEM — SIMULATION RESULTS
======================================================================
  Run started : 2026-03-04 23:30:19
  Run ended   : 2026-03-04 23:34:16
  Model       : models\best_model_2.zip
  Config      : simulation\junction.sumocfg
======================================================================

SUMMARY
----------------------------------------
  Total steps          : 116
  Total reward         : 594.00
  Average reward/step  : 5.12
  Best  reward (step)  : 26.40  (step 44)
  Worst reward (step)  : -10.20  (step 43)
  Max pressure overrides: 0 steps (0.0%)

  Average queue lengths:
    North : 3.15  (peak 12)
    South : 7.33  (peak 15)
    East  : 1.18  (peak 8)
    West  : 1.17  (peak 8)

  Mode breakdown:
    AI Controlled       : 116 steps (100.0%)

PER-STEP LOG
--------------------------------------------------------------------------------
 Step  Mode               Action          Dur    N    S    E    W     Reward
--------------------------------------------------------------------------------
    1  AI Controlled      NORTH-SOUTH     30s    0    5    0    0      -0.60
    2  AI Controlled      NORTH-SOUTH     30s    0    3    1    1       3.00
    3  AI Controlled      NORTH-SOUTH     30s    0    4    0    0      -0.20
    4  AI Controlled      NORTH-SOUTH     30s    2    7    0    0       3.40
    5  AI Controlled      NORTH-SOUTH     30s    0   10    1    1       2.00
    6  AI Controlled      NORTH-SOUTH     30s    0    5    0    0      -0.60
    7  AI Controlled      NORTH-SOUTH     30s    1    4    0    0       1.80
    8  AI Controlled      EAST-WEST       30s    0    7    2    2       3.40
    9  AI Controlled      NORTH-SOUTH     30s    1    6    0    0       2.40
   10  AI Controlled      EAST-WEST       30s    0    4    1    1       3.40
   11  AI Controlled      NORTH-SOUTH     30s    1    5    0    0       1.40
   12  AI Controlled      NORTH-SOUTH     30s    0    1    1    1       3.00
   13  AI Controlled      NORTH-SOUTH     30s    0    5    0    0      -0.20
   14  AI Controlled      NORTH-SOUTH     30s    2    5    0    0       3.40
   15  AI Controlled      NORTH-SOUTH     30s    0    6    1    1       2.00
   16  AI Controlled      NORTH-SOUTH     30s    0    4    0    0      -0.60
   17  AI Controlled      NORTH-SOUTH     30s    1    4    0    0       1.80
   18  AI Controlled      EAST-WEST       30s    0    3    2    2       3.40
   19  AI Controlled      NORTH-SOUTH     30s    1    3    0    0       2.40
   20  AI Controlled      EAST-WEST       30s    0    4    1    1       3.30
