======================================================================
  SMART TRAFFIC JUNCTION SYSTEM — SIMULATION RESULTS
======================================================================
  Run started : 2026-04-15 20:32:47
  Run ended   : 2026-04-15 20:58:00
  Model       : models\best_model_2.zip
  Config      : simulation\junction.sumocfg
======================================================================

SUMMARY
----------------------------------------
  Total steps          : 116
  Total reward         : 2722.10
  Average reward/step  : 23.47
  Best  reward (step)  : 44.86  (step 114)
  Worst reward (step)  : -1.45  (step 44)
  Max pressure overrides: 39 steps (33.6%)

  Average queue lengths:
    North : 3.86  (peak 13)
    South : 2.58  (peak 7)
    East  : 2.68  (peak 6)
    West  : 1.90  (peak 6)

  Mode breakdown:
    AI Controlled       : 116 steps (100.0%)

PER-STEP LOG
--------------------------------------------------------------------------------
 Step  Mode               Action          Dur    N    S    E    W     Reward
--------------------------------------------------------------------------------
    1  AI Controlled      EAST-WEST       30s    5    0    3    1      -0.60
    2  AI Controlled      EAST-WEST       30s    4    1    3    1       3.57
    3  AI Controlled      EAST-WEST       30s    4    0    3    1      -1.20
    4  AI Controlled      EAST-WEST       30s    3    0    3    1       7.40
    5  AI Controlled      EAST-WEST       30s    3    1    3    0       4.00
    6  AI Controlled      EAST-WEST       30s    4    0    2    0      -1.03
    7  AI Controlled      EAST-WEST       30s    2    0    2    2       7.57
    8  AI Controlled      EAST-WEST       30s    3    1    2    2       4.00
    9  AI Controlled      EAST-WEST       30s    2    0    1    3      -0.60
   10  AI Controlled      EAST-WEST       30s    8    3    4    6       2.97
   11  AI Controlled      EAST-WEST       30s    7    2    6    3       7.57
   12  AI Controlled      EAST-WEST       30s    6    0    3    3      -1.20
   13  AI Controlled      EAST-WEST       30s    5    1    4    3       7.40
   14  AI Controlled      NORTH-SOUTH     30s    1    6    0    4       3.57
   15  AI Controlled      EAST-WEST       30s    0    3    1    2       3.40
   16  AI Controlled      NORTH-SOUTH     30s    2    7    2    2       3.57
   17  AI Controlled      EAST-WEST       30s    1    7    4    3       7.40
   18  AI Controlled      NORTH-SOUTH     30s    1    4    0    0       3.40
   19  AI Controlled      NORTH-SOUTH     30s    0    5    1    1       4.08
   20  AI Controlled      NORTH-SOUTH     30s    0    3    0    0      -1.42
   21  AI Controlled      NORTH-SOUTH     30s    3    4    0    0       8.82
   22  AI Controlled      EAST-WEST       30s    0    3    1    1       4.40
   23  AI Controlled      NORTH-SOUTH     30s    6    1    0    0      26.97
   24  AI Controlled      EAST-WEST       30s    0    0    2    2       3.88
   25  AI Controlled      NORTH-SOUTH     30s    8    3    0    0      29.66
   26  AI Controlled      EAST-WEST       30s    0    0    2    2       3.97
   27  AI Controlled      NORTH-SOUTH     30s    7    1    0    0      31.82
   28  AI Controlled      EAST-WEST       30s    4    0    3    1       3.80
