======================================================================
  SMART TRAFFIC JUNCTION SYSTEM — SIMULATION RESULTS
======================================================================
  Run started : 2026-03-04 23:48:09
  Run ended   : 2026-03-04 23:53:41
  Model       : models\best_model_2.zip
  Config      : simulation\junction.sumocfg
======================================================================

SUMMARY
----------------------------------------
  Total steps          : 116
  Total reward         : 611.80
  Average reward/step  : 5.27
  Best  reward (step)  : 27.40  (step 50)
  Worst reward (step)  : -10.20  (step 28)
  Max pressure overrides: 9 steps (7.8%)

  Average queue lengths:
    North : 2.59  (peak 12)
    South : 8.30  (peak 20)
    East  : 1.17  (peak 8)
    West  : 1.24  (peak 9)

  Mode breakdown:
    AI Controlled       : 116 steps (100.0%)

PER-STEP LOG
--------------------------------------------------------------------------------
 Step  Mode               Action          Dur    N    S    E    W     Reward
--------------------------------------------------------------------------------
    1  AI Controlled      NORTH-SOUTH     30s    0    5    0    0      -0.60
    2  AI Controlled      NORTH-SOUTH     30s    0    5    1    1       3.00
    3  AI Controlled      NORTH-SOUTH     30s    0    5    0    0      -0.20
    4  AI Controlled      NORTH-SOUTH     30s    2    3    0    0       3.40
    5  AI Controlled      NORTH-SOUTH     30s    0    5    1    1       2.00
    6  AI Controlled      NORTH-SOUTH     30s    0    7    0    0      -0.60
    7  AI Controlled      NORTH-SOUTH     30s    1    7    0    0       1.80
    8  AI Controlled      EAST-WEST       30s    0    2    2    2       3.40
    9  AI Controlled      NORTH-SOUTH     30s    1    4    0    0       2.40
   10  AI Controlled      NORTH-SOUTH     30s    0    5    1    1       2.40
   11  AI Controlled      NORTH-SOUTH     30s    1    6    0    0      -1.20
   12  AI Controlled      NORTH-SOUTH     30s    2    4    0    0       3.40
   13  AI Controlled      NORTH-SOUTH     30s    0    4    1    1       3.00
   14  AI Controlled      NORTH-SOUTH     30s    0    3    0    0      -0.20
   15  AI Controlled      NORTH-SOUTH     30s    2    3    0    0       3.40
   16  AI Controlled      NORTH-SOUTH     30s    0    6    1    1       2.00
   17  AI Controlled      NORTH-SOUTH     30s    0    5    0    0      -0.90
   18  AI Controlled      NORTH-SOUTH     30s    2    4    0    0       2.80
   19  AI Controlled      EAST-WEST       30s    0    3    2    2       3.40
   20  AI Controlled      NORTH-SOUTH     30s    1    4    0    0       0.60
